yil,aldigi_sehir,sehir,sayi
2016,Eskişehir,Tunceli,39
2016,Eskişehir,Uşak,183
2016,Eskişehir,Van,176
2016,Eskişehir,Yalova,106
2016,Eskişehir,Yozgat,91
2016,Eskişehir,Zonguldak,181
2016,Gaziantep,Adana,2428
2016,Gaziantep,Adıyaman,1993
2016,Gaziantep,Afyonkarahisar,201
2016,Gaziantep,Ağrı,128
2016,Gaziantep,Aksaray,200
2016,Gaziantep,Amasya,151
2016,Gaziantep,Ankara,2752
2016,Gaziantep,Antalya,1971
2016,Gaziantep,Ardahan,82
2016,Gaziantep,Artvin,140
2016,Gaziantep,Aydın,497
2016,Gaziantep,Balıkesir,388
2016,Gaziantep,Bartın,62
2016,Gaziantep,Batman,279
2016,Gaziantep,Bayburt,168
2016,Gaziantep,Bilecik,76
2016,Gaziantep,Bingöl,136
2016,Gaziantep,Bitlis,195
2016,Gaziantep,Bolu,146
2016,Gaziantep,Burdur,134
2016,Gaziantep,Bursa,832
2016,Gaziantep,Çanakkale,242
2016,Gaziantep,Çankırı,83
2016,Gaziantep,Çorum,128
2016,Gaziantep,Denizli,315
2016,Gaziantep,Diyarbakır,818
2016,Gaziantep,Düzce,92
2016,Gaziantep,Edirne,87
2016,Gaziantep,Elazığ,580
2016,Gaziantep,Erzincan,187
2016,Gaziantep,Erzurum,362
2016,Gaziantep,Eskişehir,381
2016,Gaziantep,Giresun,217
2016,Gaziantep,Gümüşhane,235
2016,Gaziantep,Hakkari,87
2016,Gaziantep,Hatay,2492
2016,Gaziantep,Iğdır,73
2016,Gaziantep,Isparta,241
2016,Gaziantep,İstanbul,4922
2016,Gaziantep,İzmir,1619
2016,Gaziantep,Kahramanmaraş,3183
2016,Gaziantep,Karabük,138
2016,Gaziantep,Karaman,130
2016,Gaziantep,Kars,107
2016,Gaziantep,Kastamonu,140
2016,Gaziantep,Kayseri,580
2016,Gaziantep,Kilis,1999
2016,Gaziantep,Kırıkkale,102
2016,Gaziantep,Kırklareli,102
2016,Gaziantep,Kırşehir,141
2016,Gaziantep,Kocaeli,661
2016,Gaziantep,Konya,794
2016,Gaziantep,Kütahya,179
2016,Gaziantep,Malatya,1126
2016,Gaziantep,Manisa,310
2016,Gaziantep,Mardin,571
2016,Gaziantep,Mersin,2409
2016,Gaziantep,Muğla,577
2016,Gaziantep,Muş,171
2016,Gaziantep,Nevşehir,182
2016,Gaziantep,Niğde,352
2016,Gaziantep,Ordu,150
2016,Gaziantep,Osmaniye,1473
2016,Gaziantep,Rize,121
2016,Gaziantep,Sakarya,196
2016,Gaziantep,Samsun,303
2016,Gaziantep,Şanlıurfa,4540
2016,Gaziantep,Siirt,216
2016,Gaziantep,Sinop,37
2016,Gaziantep,Şırnak,609
2016,Gaziantep,Sivas,368
2016,Gaziantep,Tekirdağ,307
2016,Gaziantep,Tokat,224
2016,Gaziantep,Trabzon,259
2016,Gaziantep,Tunceli,98
2016,Gaziantep,Uşak,146
2016,Gaziantep,Van,434
2016,Gaziantep,Yalova,126
2016,Gaziantep,Yozgat,161
2016,Gaziantep,Zonguldak,161
2016,Giresun,Adana,149
2016,Giresun,Adıyaman,49
2016,Giresun,Afyonkarahisar,55
2016,Giresun,Ağrı,100
2016,Giresun,Aksaray,48
2016,Giresun,Amasya,107
2016,Giresun,Ankara,764
2016,Giresun,Antalya,240
2016,Giresun,Ardahan,48
2016,Giresun,Artvin,132
2016,Giresun,Aydın,94
2016,Giresun,Balıkesir,131
2016,Giresun,Bartın,26
2016,Giresun,Batman,31
2016,Giresun,Bayburt,80
2016,Giresun,Bilecik,20
2016,Giresun,Bingöl,50
2016,Giresun,Bitlis,35
2016,Giresun,Bolu,82
2016,Giresun,Burdur,38
2016,Giresun,Bursa,1448
2016,Giresun,Çanakkale,83
2016,Giresun,Çankırı,33
2016,Giresun,Çorum,113
2016,Giresun,Denizli,90
2016,Giresun,Diyarbakır,121
2016,Giresun,Düzce,99
2016,Giresun,Edirne,56
2016,Giresun,Elazığ,97
2016,Giresun,Erzincan,86
2016,Giresun,Erzurum,354
2016,Giresun,Eskişehir,101
2016,Giresun,Gaziantep,116
2016,Giresun,Gümüşhane,471
2016,Giresun,Hakkari,24
2016,Giresun,Hatay,129
2016,Giresun,Iğdır,53
2016,Giresun,Isparta,38
2016,Giresun,İstanbul,5848
2016,Giresun,İzmir,333
2016,Giresun,Kahramanmaraş,109
2016,Giresun,Karabük,85
2016,Giresun,Karaman,27
2016,Giresun,Kars,57
2016,Giresun,Kastamonu,88
2016,Giresun,Kayseri,169
2016,Giresun,Kilis,12
2016,Giresun,Kırıkkale,31
2016,Giresun,Kırklareli,37
2016,Giresun,Kırşehir,26
2016,Giresun,Kocaeli,1419
2016,Giresun,Konya,239
2016,Giresun,Kütahya,58
2016,Giresun,Malatya,108
2016,Giresun,Manisa,102
2016,Giresun,Mardin,79
2016,Giresun,Mersin,129
2016,Giresun,Muğla,120
2016,Giresun,Muş,52
2016,Giresun,Nevşehir,39
2016,Giresun,Niğde,59
2016,Giresun,Ordu,1117
2016,Giresun,Osmaniye,76
2016,Giresun,Rize,267
2016,Giresun,Sakarya,225
2016,Giresun,Samsun,955
2016,Giresun,Şanlıurfa,98
2016,Giresun,Siirt,18
2016,Giresun,Sinop,76
2016,Giresun,Şırnak,42
2016,Giresun,Sivas,201
2016,Giresun,Tekirdağ,155
2016,Giresun,Tokat,229
2016,Giresun,Trabzon,1412
2016,Giresun,Tunceli,27
2016,Giresun,Uşak,39
2016,Giresun,Van,93
2016,Giresun,Yalova,58
2016,Giresun,Yozgat,61
2016,Giresun,Zonguldak,118
2016,Gümüşhane,Adana,165
2016,Gümüşhane,Adıyaman,59
2016,Gümüşhane,Afyonkarahisar,70
2016,Gümüşhane,Ağrı,48
2016,Gümüşhane,Aksaray,100
2016,Gümüşhane,Amasya,54
2016,Gümüşhane,Ankara,1667
2016,Gümüşhane,Antalya,482
2016,Gümüşhane,Ardahan,6
2016,Gümüşhane,Artvin,44
2016,Gümüşhane,Aydın,66
2016,Gümüşhane,Balıkesir,137
2016,Gümüşhane,Bartın,100
2016,Gümüşhane,Batman,28
2016,Gümüşhane,Bayburt,403
2016,Gümüşhane,Bilecik,26
2016,Gümüşhane,Bingöl,18
2016,Gümüşhane,Bitlis,29
2016,Gümüşhane,Bolu,35
2016,Gümüşhane,Burdur,18
2016,Gümüşhane,Bursa,528
2016,Gümüşhane,Çanakkale,33
2016,Gümüşhane,Çankırı,19
2016,Gümüşhane,Çorum,73
2016,Gümüşhane,Denizli,37
2016,Gümüşhane,Diyarbakır,66
2016,Gümüşhane,Düzce,34
2016,Gümüşhane,Edirne,43
2016,Gümüşhane,Elazığ,49
2016,Gümüşhane,Erzincan,545
2016,Gümüşhane,Erzurum,237
2016,Gümüşhane,Eskişehir,56
2016,Gümüşhane,Gaziantep,238
2016,Gümüşhane,Giresun,529
2016,Gümüşhane,Hakkari,11
2016,Gümüşhane,Hatay,101
2016,Gümüşhane,Iğdır,52
2016,Gümüşhane,Isparta,94
2016,Gümüşhane,İstanbul,4902
2016,Gümüşhane,İzmir,511
2016,Gümüşhane,Kahramanmaraş,159
2016,Gümüşhane,Karabük,48
2016,Gümüşhane,Karaman,71
2016,Gümüşhane,Kars,63
2016,Gümüşhane,Kastamonu,51
2016,Gümüşhane,Kayseri,129
2016,Gümüşhane,Kilis,6
2016,Gümüşhane,Kırıkkale,57
2016,Gümüşhane,Kırklareli,148
2016,Gümüşhane,Kırşehir,50
2016,Gümüşhane,Kocaeli,1351
2016,Gümüşhane,Konya,205
2016,Gümüşhane,Kütahya,33
2016,Gümüşhane,Malatya,91
2016,Gümüşhane,Manisa,60
2016,Gümüşhane,Mardin,22
2016,Gümüşhane,Mersin,375
2016,Gümüşhane,Muğla,68
2016,Gümüşhane,Muş,14
2016,Gümüşhane,Nevşehir,19
2016,Gümüşhane,Niğde,39
2016,Gümüşhane,Ordu,239
2016,Gümüşhane,Osmaniye,117
2016,Gümüşhane,Rize,160
2016,Gümüşhane,Sakarya,123
2016,Gümüşhane,Samsun,496
2016,Gümüşhane,Şanlıurfa,90
2016,Gümüşhane,Siirt,16
2016,Gümüşhane,Sinop,9
2016,Gümüşhane,Şırnak,10
2016,Gümüşhane,Sivas,88
2016,Gümüşhane,Tekirdağ,115
2016,Gümüşhane,Tokat,92
2016,Gümüşhane,Trabzon,1430
2016,Gümüşhane,Tunceli,6
2016,Gümüşhane,Uşak,23
2016,Gümüşhane,Van,170
2016,Gümüşhane,Yalova,52
2016,Gümüşhane,Yozgat,68
2016,Gümüşhane,Zonguldak,267
2016,Hakkari,Adana,214
2016,Hakkari,Adıyaman,80
2016,Hakkari,Afyonkarahisar,55
2016,Hakkari,Ağrı,89
2016,Hakkari,Aksaray,20
2016,Hakkari,Amasya,40
2016,Hakkari,Ankara,844
2016,Hakkari,Antalya,317
2016,Hakkari,Ardahan,20
2016,Hakkari,Artvin,24
2016,Hakkari,Aydın,110
2016,Hakkari,Balıkesir,130
2016,Hakkari,Bartın,10
2016,Hakkari,Batman,71
2016,Hakkari,Bayburt,20
2016,Hakkari,Bilecik,35
2016,Hakkari,Bingöl,46
2016,Hakkari,Bitlis,82
2016,Hakkari,Bolu,67
2016,Hakkari,Burdur,39
2016,Hakkari,Bursa,336
2016,Hakkari,Çanakkale,57
2016,Hakkari,Çankırı,24
2016,Hakkari,Çorum,35
2016,Hakkari,Denizli,75
2016,Hakkari,Diyarbakır,206
2016,Hakkari,Düzce,27
2016,Hakkari,Edirne,60
2016,Hakkari,Elazığ,54
2016,Hakkari,Erzincan,66
2016,Hakkari,Erzurum,78
2016,Hakkari,Eskişehir,74
2016,Hakkari,Gaziantep,146
2016,Hakkari,Giresun,23
2016,Hakkari,Gümüşhane,35
2016,Hakkari,Hatay,227
2016,Hakkari,Iğdır,46
2016,Hakkari,Isparta,99
2016,Hakkari,İstanbul,2903
2016,Hakkari,İzmir,416
2016,Hakkari,Kahramanmaraş,89
2016,Hakkari,Karabük,16
2016,Hakkari,Karaman,25
2016,Hakkari,Kars,56
2016,Hakkari,Kastamonu,28
2016,Hakkari,Kayseri,118
2016,Hakkari,Kilis,9
2016,Hakkari,Kırıkkale,43
2016,Hakkari,Kırklareli,60
2016,Hakkari,Kırşehir,15
2016,Hakkari,Kocaeli,203
2016,Hakkari,Konya,155
2016,Hakkari,Kütahya,44
2016,Hakkari,Malatya,103
2016,Hakkari,Manisa,120
2016,Hakkari,Mardin,96
2016,Hakkari,Mersin,795
2016,Hakkari,Muğla,67
2016,Hakkari,Muş,73
2016,Hakkari,Nevşehir,27
2016,Hakkari,Niğde,30
2016,Hakkari,Ordu,36
2016,Hakkari,Osmaniye,56
2016,Hakkari,Rize,36
2016,Hakkari,Sakarya,70
2016,Hakkari,Samsun,88
2016,Hakkari,Şanlıurfa,105
2016,Hakkari,Siirt,66
2016,Hakkari,Sinop,14
2016,Hakkari,Şırnak,98
2016,Hakkari,Sivas,71
2016,Hakkari,Tekirdağ,286
2016,Hakkari,Tokat,58
2016,Hakkari,Trabzon,35
2016,Hakkari,Tunceli,40
2016,Hakkari,Uşak,18
2016,Hakkari,Van,5452
2016,Hakkari,Yalova,14
2016,Hakkari,Yozgat,30
2016,Hakkari,Zonguldak,22
2016,Hatay,Adana,2611
2016,Hatay,Adıyaman,391
2016,Hatay,Afyonkarahisar,199
2016,Hatay,Ağrı,156
2016,Hatay,Aksaray,262
2016,Hatay,Amasya,128
2016,Hatay,Ankara,2295
2016,Hatay,Antalya,2275
2016,Hatay,Ardahan,58
2016,Hatay,Artvin,81
2016,Hatay,Aydın,421
2016,Hatay,Balıkesir,308
2016,Hatay,Bartın,62
2016,Hatay,Batman,171
2016,Hatay,Bayburt,93
2016,Hatay,Bilecik,80
2016,Hatay,Bingöl,114
2016,Hatay,Bitlis,116
2016,Hatay,Bolu,188
2016,Hatay,Burdur,161
2016,Hatay,Bursa,586
2016,Hatay,Çanakkale,239
2016,Hatay,Çankırı,66
2016,Hatay,Çorum,66
2016,Hatay,Denizli,312
2016,Hatay,Diyarbakır,577
2016,Hatay,Düzce,61
2016,Hatay,Edirne,101
2016,Hatay,Elazığ,239
2016,Hatay,Erzincan,137
2016,Hatay,Erzurum,238
2016,Hatay,Eskişehir,347
2016,Hatay,Gaziantep,2153
2016,Hatay,Giresun,143
2016,Hatay,Gümüşhane,157
2016,Hatay,Hakkari,83
2016,Hatay,Iğdır,65
2016,Hatay,Isparta,275
2016,Hatay,İstanbul,5217
2016,Hatay,İzmir,1568
2016,Hatay,Kahramanmaraş,1255
2016,Hatay,Karabük,265
2016,Hatay,Karaman,140
2016,Hatay,Kars,100
2016,Hatay,Kastamonu,148
2016,Hatay,Kayseri,447
2016,Hatay,Kilis,369
2016,Hatay,Kırıkkale,107
2016,Hatay,Kırklareli,129
2016,Hatay,Kırşehir,98
2016,Hatay,Kocaeli,677
2016,Hatay,Konya,771
2016,Hatay,Kütahya,167
2016,Hatay,Malatya,470
2016,Hatay,Manisa,295
2016,Hatay,Mardin,379
2016,Hatay,Mersin,2173
2016,Hatay,Muğla,598
2016,Hatay,Muş,137
2016,Hatay,Nevşehir,205
2016,Hatay,Niğde,389
2016,Hatay,Ordu,81
2016,Hatay,Osmaniye,1474
2016,Hatay,Rize,96
2016,Hatay,Sakarya,173
2016,Hatay,Samsun,207
2016,Hatay,Şanlıurfa,1283
2016,Hatay,Siirt,146
2016,Hatay,Sinop,59
2016,Hatay,Şırnak,205
2016,Hatay,Sivas,282
2016,Hatay,Tekirdağ,322
2016,Hatay,Tokat,214
2016,Hatay,Trabzon,223
2016,Hatay,Tunceli,88
2016,Hatay,Uşak,97
2016,Hatay,Van,244
2016,Hatay,Yalova,42
2016,Hatay,Yozgat,115
2016,Hatay,Zonguldak,157
2016,Iğdır,Adana,69
2016,Iğdır,Adıyaman,27
2016,Iğdır,Afyonkarahisar,38
2016,Iğdır,Ağrı,449
2016,Iğdır,Aksaray,37
2016,Iğdır,Amasya,58
2016,Iğdır,Ankara,638
2016,Iğdır,Antalya,184
2016,Iğdır,Ardahan,127
2016,Iğdır,Artvin,50
2016,Iğdır,Aydın,95
2016,Iğdır,Balıkesir,90
2016,Iğdır,Bartın,25
2016,Iğdır,Batman,52
2016,Iğdır,Bayburt,83
2016,Iğdır,Bilecik,27
2016,Iğdır,Bingöl,30
2016,Iğdır,Bitlis,38
2016,Iğdır,Bolu,43
2016,Iğdır,Burdur,29
2016,Iğdır,Bursa,284
2016,Iğdır,Çanakkale,40
2016,Iğdır,Çankırı,25
2016,Iğdır,Çorum,22
2016,Iğdır,Denizli,63
2016,Iğdır,Diyarbakır,98
2016,Iğdır,Düzce,60
2016,Iğdır,Edirne,50
2016,Iğdır,Elazığ,50
2016,Iğdır,Erzincan,110
2016,Iğdır,Erzurum,372
2016,Iğdır,Eskişehir,89
2016,Iğdır,Gaziantep,79
2016,Iğdır,Giresun,54
2016,Iğdır,Gümüşhane,80
2016,Iğdır,Hakkari,35
2016,Iğdır,Hatay,65
2016,Iğdır,Isparta,58
2016,Iğdır,İstanbul,2332
2016,Iğdır,İzmir,451
2016,Iğdır,Kahramanmaraş,41
2016,Iğdır,Karabük,27
2016,Iğdır,Karaman,23
2016,Iğdır,Kars,416
2016,Iğdır,Kastamonu,19
2016,Iğdır,Kayseri,46
2016,Iğdır,Kilis,7
2016,Iğdır,Kırıkkale,9
2016,Iğdır,Kırklareli,45
2016,Iğdır,Kırşehir,17
2016,Iğdır,Kocaeli,317
2016,Iğdır,Konya,79
2016,Iğdır,Kütahya,47
2016,Iğdır,Malatya,43
2016,Iğdır,Manisa,161
2016,Iğdır,Mardin,53
2016,Iğdır,Mersin,89
2016,Iğdır,Muğla,62
2016,Iğdır,Muş,29
2016,Iğdır,Nevşehir,19
2016,Iğdır,Niğde,14
2016,Iğdır,Ordu,39
2016,Iğdır,Osmaniye,27
2016,Iğdır,Rize,33
2016,Iğdır,Sakarya,50
2016,Iğdır,Samsun,82
2016,Iğdır,Şanlıurfa,64
2016,Iğdır,Siirt,13
2016,Iğdır,Sinop,27
2016,Iğdır,Şırnak,22
2016,Iğdır,Sivas,61
2016,Iğdır,Tekirdağ,268
2016,Iğdır,Tokat,38
2016,Iğdır,Trabzon,81
2016,Iğdır,Tunceli,3
2016,Iğdır,Uşak,33
2016,Iğdır,Van,227
2016,Iğdır,Yalova,41
2016,Iğdır,Yozgat,44
2016,Iğdır,Zonguldak,46
2016,Isparta,Adana,290
2016,Isparta,Adıyaman,45
2016,Isparta,Afyonkarahisar,782
2016,Isparta,Ağrı,59
2016,Isparta,Aksaray,97
2016,Isparta,Amasya,35
2016,Isparta,Ankara,1171
2016,Isparta,Antalya,3306
2016,Isparta,Ardahan,21
2016,Isparta,Artvin,19
2016,Isparta,Aydın,459
2016,Isparta,Balıkesir,220
2016,Isparta,Bartın,16
2016,Isparta,Batman,84
2016,Isparta,Bayburt,35
2016,Isparta,Bilecik,51
2016,Isparta,Bingöl,33
2016,Isparta,Bitlis,45
2016,Isparta,Bolu,60
2016,Isparta,Burdur,770
2016,Isparta,Bursa,390
2016,Isparta,Çanakkale,59
2016,Isparta,Çankırı,25
2016,Isparta,Çorum,63
2016,Isparta,Denizli,669
2016,Isparta,Diyarbakır,115
2016,Isparta,Düzce,57
2016,Isparta,Edirne,40
2016,Isparta,Elazığ,51
2016,Isparta,Erzincan,50
2016,Isparta,Erzurum,74
2016,Isparta,Eskişehir,243
2016,Isparta,Gaziantep,179
2016,Isparta,Giresun,38
2016,Isparta,Gümüşhane,74
2016,Isparta,Hakkari,25
2016,Isparta,Hatay,241
2016,Isparta,Iğdır,29
2016,Isparta,İstanbul,1372
2016,Isparta,İzmir,930
2016,Isparta,Kahramanmaraş,104
2016,Isparta,Karabük,40
2016,Isparta,Karaman,117
2016,Isparta,Kars,62
2016,Isparta,Kastamonu,52
2016,Isparta,Kayseri,196
2016,Isparta,Kilis,7
2016,Isparta,Kırıkkale,40
2016,Isparta,Kırklareli,51
2016,Isparta,Kırşehir,25
2016,Isparta,Kocaeli,251
2016,Isparta,Konya,1106
2016,Isparta,Kütahya,197
2016,Isparta,Malatya,41
2016,Isparta,Manisa,316
2016,Isparta,Mardin,107
2016,Isparta,Mersin,372
2016,Isparta,Muğla,359
2016,Isparta,Muş,31
2016,Isparta,Nevşehir,50
2016,Isparta,Niğde,63
2016,Isparta,Ordu,67
2016,Isparta,Osmaniye,103
2016,Isparta,Rize,30
2016,Isparta,Sakarya,78
2016,Isparta,Samsun,131
2016,Isparta,Şanlıurfa,136
2016,Isparta,Siirt,46
2016,Isparta,Sinop,27
2016,Isparta,Şırnak,47
2016,Isparta,Sivas,63
2016,Isparta,Tekirdağ,90
2016,Isparta,Tokat,78
2016,Isparta,Trabzon,72
2016,Isparta,Tunceli,16
2016,Isparta,Uşak,146
2016,Isparta,Van,68
2016,Isparta,Yalova,24
2016,Isparta,Yozgat,46
2016,Isparta,Zonguldak,63
2016,İstanbul,Adana,5295
2016,İstanbul,Adıyaman,3128
2016,İstanbul,Afyonkarahisar,1776
2016,İstanbul,Ağrı,2714
2016,İstanbul,Aksaray,1822
2016,İstanbul,Amasya,3180
2016,İstanbul,Ankara,18907
2016,İstanbul,Antalya,10141
2016,İstanbul,Ardahan,1463
2016,İstanbul,Artvin,1208
2016,İstanbul,Aydın,4895
2016,İstanbul,Balıkesir,9479
2016,İstanbul,Bartın,2353
2016,İstanbul,Batman,4989
2016,İstanbul,Bayburt,6404
2016,İstanbul,Bilecik,2207
2016,İstanbul,Bingöl,2358
2016,İstanbul,Bitlis,2661
2016,İstanbul,Bolu,4215
2016,İstanbul,Burdur,606
2016,İstanbul,Bursa,14215
2016,İstanbul,Çanakkale,7116
2016,İstanbul,Çankırı,3401
2016,İstanbul,Çorum,2737
2016,İstanbul,Denizli,2325
2016,İstanbul,Diyarbakır,6802
2016,İstanbul,Düzce,4567
2016,İstanbul,Edirne,6404
2016,İstanbul,Elazığ,2335
2016,İstanbul,Erzincan,2523
2016,İstanbul,Erzurum,4625
2016,İstanbul,Eskişehir,4105
2016,İstanbul,Gaziantep,4106
2016,İstanbul,Giresun,17935
2016,İstanbul,Gümüşhane,8587
2016,İstanbul,Hakkari,914
2016,İstanbul,Hatay,4377
2016,İstanbul,Iğdır,1329
2016,İstanbul,Isparta,1564
2016,İstanbul,İzmir,17124
2016,İstanbul,Kahramanmaraş,2869
2016,İstanbul,Karabük,3616
2016,İstanbul,Karaman,559
2016,İstanbul,Kars,1852
2016,İstanbul,Kastamonu,8780
2016,İstanbul,Kayseri,4216
2016,İstanbul,Kilis,511
2016,İstanbul,Kırıkkale,1055
2016,İstanbul,Kırklareli,6815
2016,İstanbul,Kırşehir,842
2016,İstanbul,Kocaeli,29475
2016,İstanbul,Konya,5872
2016,İstanbul,Kütahya,2211
2016,İstanbul,Malatya,4926
2016,İstanbul,Manisa,3322
2016,İstanbul,Mardin,4086
2016,İstanbul,Mersin,4392
2016,İstanbul,Muğla,7914
2016,İstanbul,Muş,2293
2016,İstanbul,Nevşehir,1576
2016,İstanbul,Niğde,1641
2016,İstanbul,Ordu,21420
2016,İstanbul,Osmaniye,1298
2016,İstanbul,Rize,4934
2016,İstanbul,Sakarya,12047
2016,İstanbul,Samsun,10924
2016,İstanbul,Şanlıurfa,4752
2016,İstanbul,Siirt,2014
2016,İstanbul,Sinop,4406
2016,İstanbul,Şırnak,1492
2016,İstanbul,Sivas,5430
2016,İstanbul,Tekirdağ,25422
2016,İstanbul,Tokat,17035
2016,İstanbul,Trabzon,6108
2016,İstanbul,Tunceli,919
2016,İstanbul,Uşak,899
2016,İstanbul,Van,4775
2016,İstanbul,Yalova,4262
2016,İstanbul,Yozgat,1963
2016,İstanbul,Zonguldak,5074
2016,İzmir,Adana,1143
2016,İzmir,Adıyaman,241
2016,İzmir,Afyonkarahisar,1683
2016,İzmir,Ağrı,734
2016,İzmir,Aksaray,418
2016,İzmir,Amasya,466
2016,İzmir,Ankara,6673
2016,İzmir,Antalya,3076
2016,İzmir,Ardahan,145
2016,İzmir,Artvin,235
2016,İzmir,Aydın,7220
2016,İzmir,Balıkesir,3812
2016,İzmir,Bartın,145
2016,İzmir,Batman,515
2016,İzmir,Bayburt,330
2016,İzmir,Bilecik,235
2016,İzmir,Bingöl,224
2016,İzmir,Bitlis,416
2016,İzmir,Bolu,211
2016,İzmir,Burdur,482
2016,İzmir,Bursa,2949
2016,İzmir,Çanakkale,1597
2016,İzmir,Çankırı,141
2016,İzmir,Çorum,435
2016,İzmir,Denizli,2761
2016,İzmir,Diyarbakır,1577
2016,İzmir,Düzce,272
2016,İzmir,Edirne,465
2016,İzmir,Elazığ,542
2016,İzmir,Erzincan,378
2016,İzmir,Erzurum,1237
2016,İzmir,Eskişehir,1631
2016,İzmir,Gaziantep,960
2016,İzmir,Giresun,335
2016,İzmir,Gümüşhane,722
2016,İzmir,Hakkari,146
2016,İzmir,Hatay,917
2016,İzmir,Iğdır,218
2016,İzmir,Isparta,963
2016,İzmir,İstanbul,13237
2016,İzmir,Kahramanmaraş,419
2016,İzmir,Karabük,314
2016,İzmir,Karaman,217
2016,İzmir,Kars,453
2016,İzmir,Kastamonu,247
2016,İzmir,Kayseri,764
2016,İzmir,Kilis,61
2016,İzmir,Kırıkkale,310
2016,İzmir,Kırklareli,403
2016,İzmir,Kırşehir,358
2016,İzmir,Kocaeli,2066
2016,İzmir,Konya,2381
2016,İzmir,Kütahya,1551
2016,İzmir,Malatya,663
2016,İzmir,Manisa,9479
2016,İzmir,Mardin,1344
2016,İzmir,Mersin,1261
2016,İzmir,Muğla,3988
2016,İzmir,Muş,494
2016,İzmir,Nevşehir,252
2016,İzmir,Niğde,404
2016,İzmir,Ordu,649
2016,İzmir,Osmaniye,284
2016,İzmir,Rize,431
2016,İzmir,Sakarya,607
2016,İzmir,Samsun,799
2016,İzmir,Şanlıurfa,1105
2016,İzmir,Siirt,202
2016,İzmir,Sinop,167
2016,İzmir,Şırnak,322
2016,İzmir,Sivas,622
2016,İzmir,Tekirdağ,1005
2016,İzmir,Tokat,786
2016,İzmir,Trabzon,644
2016,İzmir,Tunceli,254
2016,İzmir,Uşak,1621
2016,İzmir,Van,901
2016,İzmir,Yalova,363
2016,İzmir,Yozgat,338
2016,İzmir,Zonguldak,486
2016,Kahramanmaraş,Adana,1542
2016,Kahramanmaraş,Adıyaman,895
2016,Kahramanmaraş,Afyonkarahisar,119
2016,Kahramanmaraş,Ağrı,90
2016,Kahramanmaraş,Aksaray,152
2016,Kahramanmaraş,Amasya,121
2016,Kahramanmaraş,Ankara,1554
2016,Kahramanmaraş,Antalya,1110
2016,Kahramanmaraş,Ardahan,42
2016,Kahramanmaraş,Artvin,77
2016,Kahramanmaraş,Aydın,246
2016,Kahramanmaraş,Balıkesir,204
2016,Kahramanmaraş,Bartın,62
2016,Kahramanmaraş,Batman,99
2016,Kahramanmaraş,Bayburt,138
2016,Kahramanmaraş,Bilecik,71
2016,Kahramanmaraş,Bingöl,98
2016,Kahramanmaraş,Bitlis,146
2016,Kahramanmaraş,Bolu,140
2016,Kahramanmaraş,Burdur,66
2016,Kahramanmaraş,Bursa,372
2016,Kahramanmaraş,Çanakkale,102
2016,Kahramanmaraş,Çankırı,54
2016,Kahramanmaraş,Çorum,85
2016,Kahramanmaraş,Denizli,168
2016,Kahramanmaraş,Diyarbakır,354
2016,Kahramanmaraş,Düzce,52
2016,Kahramanmaraş,Edirne,64
2016,Kahramanmaraş,Elazığ,308
2016,Kahramanmaraş,Erzincan,161
2016,Kahramanmaraş,Erzurum,299
2016,Kahramanmaraş,Eskişehir,209
2016,Kahramanmaraş,Gaziantep,2882
2016,Kahramanmaraş,Giresun,162
2016,Kahramanmaraş,Gümüşhane,207
2016,Kahramanmaraş,Hakkari,49
2016,Kahramanmaraş,Hatay,1160
2016,Kahramanmaraş,Iğdır,61
2016,Kahramanmaraş,Isparta,167
2016,Kahramanmaraş,İstanbul,2953
2016,Kahramanmaraş,İzmir,708
2016,Kahramanmaraş,Karabük,114
2016,Kahramanmaraş,Karaman,101
2016,Kahramanmaraş,Kars,111
2016,Kahramanmaraş,Kastamonu,90
2016,Kahramanmaraş,Kayseri,1267
2016,Kahramanmaraş,Kilis,246
2016,Kahramanmaraş,Kırıkkale,89
2016,Kahramanmaraş,Kırklareli,84
2016,Kahramanmaraş,Kırşehir,186
2016,Kahramanmaraş,Kocaeli,361
2016,Kahramanmaraş,Konya,669
2016,Kahramanmaraş,Kütahya,115
2016,Kahramanmaraş,Malatya,1088
2016,Kahramanmaraş,Manisa,166
2016,Kahramanmaraş,Mardin,217
2016,Kahramanmaraş,Mersin,1006
2016,Kahramanmaraş,Muğla,315
2016,Kahramanmaraş,Muş,92
2016,Kahramanmaraş,Nevşehir,220
2016,Kahramanmaraş,Niğde,238
2016,Kahramanmaraş,Ordu,95
2016,Kahramanmaraş,Osmaniye,1686
2016,Kahramanmaraş,Rize,94
2016,Kahramanmaraş,Sakarya,125
2016,Kahramanmaraş,Samsun,176
2016,Kahramanmaraş,Şanlıurfa,640
2016,Kahramanmaraş,Siirt,71
2016,Kahramanmaraş,Sinop,45
2016,Kahramanmaraş,Şırnak,115
2016,Kahramanmaraş,Sivas,453
2016,Kahramanmaraş,Tekirdağ,160
2016,Kahramanmaraş,Tokat,250
2016,Kahramanmaraş,Trabzon,144
2016,Kahramanmaraş,Tunceli,56
2016,Kahramanmaraş,Uşak,71
2016,Kahramanmaraş,Van,149
2016,Kahramanmaraş,Yalova,30
2016,Kahramanmaraş,Yozgat,200
2016,Kahramanmaraş,Zonguldak,87
2016,Karabük,Adana,167
2016,Karabük,Adıyaman,64
2016,Karabük,Afyonkarahisar,70
2016,Karabük,Ağrı,38
