"yil","aldigi_sehir","sehir","sayi"
"","","Göç Alan:Osmaniye","52"
"","","Göç Alan:Rize","142"
"","","Göç Alan:Sakarya","0"
"","","Göç Alan:Samsun","268"
"","","Göç Alan:Şanlıurfa","212"
"","","Göç Alan:Siirt","67"
"","","Göç Alan:Sinop","60"
"","","Göç Alan:Şırnak","101"
"","","Göç Alan:Sivas","113"
"","","Göç Alan:Tekirdağ","375"
"","","Göç Alan:Tokat","234"
"","","Göç Alan:Trabzon","428"
"","","Göç Alan:Tunceli","22"
"","","Göç Alan:Uşak","56"
"","","Göç Alan:Van","220"
"","","Göç Alan:Yalova","222"
"","","Göç Alan:Yozgat","55"
"","","Göç Alan:Zonguldak","524"
"","Samsun-55","Göç Alan:Adana","190"
"","","Göç Alan:Adıyaman","114"
"","","Göç Alan:Afyonkarahisar","134"
"","","Göç Alan:Ağrı","217"
"","","Göç Alan:Aksaray","81"
"","","Göç Alan:Amasya","1532"
"","","Göç Alan:Ankara","4582"
"","","Göç Alan:Antalya","837"
"","","Göç Alan:Ardahan","80"
"","","Göç Alan:Artvin","323"
"","","Göç Alan:Aydın","325"
"","","Göç Alan:Balıkesir","328"
"","","Göç Alan:Bartın","144"
"","","Göç Alan:Batman","98"
"","","Göç Alan:Bayburt","139"
"","","Göç Alan:Bilecik","109"
"","","Göç Alan:Bingöl","75"
"","","Göç Alan:Bitlis","76"
"","","Göç Alan:Bolu","156"
"","","Göç Alan:Burdur","69"
"","","Göç Alan:Bursa","2056"
"","","Göç Alan:Çanakkale","234"
"","","Göç Alan:Çankırı","241"
"","","Göç Alan:Çorum","770"
"","","Göç Alan:Denizli","216"
"","","Göç Alan:Diyarbakır","160"
"","","Göç Alan:Düzce","169"
"","","Göç Alan:Edirne","140"
"","","Göç Alan:Elazığ","144"
"","","Göç Alan:Erzincan","170"
"","","Göç Alan:Erzurum","612"
"","","Göç Alan:Eskişehir","731"
"","","Göç Alan:Gaziantep","255"
"","","Göç Alan:Giresun","908"
"","","Göç Alan:Gümüşhane","525"
"","","Göç Alan:Hakkari","92"
"","","Göç Alan:Hatay","202"
"","","Göç Alan:Iğdır","63"
"","","Göç Alan:Isparta","135"
"","","Göç Alan:İstanbul","10046"
"","","Göç Alan:İzmir","1182"
"","","Göç Alan:Kahramanmaraş","107"
"","","Göç Alan:Karabük","353"
"","","Göç Alan:Karaman","42"
"","","Göç Alan:Kars","191"
"","","Göç Alan:Kastamonu","606"
"","","Göç Alan:Kayseri","354"
"","","Göç Alan:Kilis","28"
"","","Göç Alan:Kırıkkale","160"
"","","Göç Alan:Kırklareli","167"
"","","Göç Alan:Kırşehir","90"
"","","Göç Alan:Kocaeli","1176"
"","","Göç Alan:Konya","616"
"","","Göç Alan:Kütahya","165"
"","","Göç Alan:Malatya","178"
"","","Göç Alan:Manisa","240"
"","","Göç Alan:Mardin","114"
"","","Göç Alan:Mersin","239"
"","","Göç Alan:Muğla","321"
"","","Göç Alan:Muş","113"
"","","Göç Alan:Nevşehir","118"
"","","Göç Alan:Niğde","119"
"","","Göç Alan:Ordu","2317"
"","","Göç Alan:Osmaniye","61"
"","","Göç Alan:Rize","605"
"","","Göç Alan:Sakarya","335"
"","","Göç Alan:Samsun","0"
"","","Göç Alan:Şanlıurfa","270"
"","","Göç Alan:Siirt","76"
"","","Göç Alan:Sinop","951"
"","","Göç Alan:Şırnak","122"
"","","Göç Alan:Sivas","527"
"","","Göç Alan:Tekirdağ","1500"
"","","Göç Alan:Tokat","1271"
"","","Göç Alan:Trabzon","1413"
"","","Göç Alan:Tunceli","49"
"","","Göç Alan:Uşak","54"
"","","Göç Alan:Van","213"
"","","Göç Alan:Yalova","203"
"","","Göç Alan:Yozgat","233"
"","","Göç Alan:Zonguldak","270"
"","Şanlıurfa-63","Göç Alan:Adana","2667"
"","","Göç Alan:Adıyaman","1470"
"","","Göç Alan:Afyonkarahisar","471"
"","","Göç Alan:Ağrı","197"
"","","Göç Alan:Aksaray","215"
"","","Göç Alan:Amasya","130"
"","","Göç Alan:Ankara","3010"
"","","Göç Alan:Antalya","2956"
"","","Göç Alan:Ardahan","83"
"","","Göç Alan:Artvin","79"
"","","Göç Alan:Aydın","436"
"","","Göç Alan:Balıkesir","411"
"","","Göç Alan:Bartın","70"
"","","Göç Alan:Batman","243"
"","","Göç Alan:Bayburt","68"
"","","Göç Alan:Bilecik","130"
"","","Göç Alan:Bingöl","320"
"","","Göç Alan:Bitlis","162"
"","","Göç Alan:Bolu","109"
"","","Göç Alan:Burdur","182"
"","","Göç Alan:Bursa","1133"
"","","Göç Alan:Çanakkale","175"
"","","Göç Alan:Çankırı","142"
"","","Göç Alan:Çorum","279"
"","","Göç Alan:Denizli","301"
"","","Göç Alan:Diyarbakır","1549"
"","","Göç Alan:Düzce","117"
"","","Göç Alan:Edirne","95"
"","","Göç Alan:Elazığ","466"
"","","Göç Alan:Erzincan","177"
"","","Göç Alan:Erzurum","354"
"","","Göç Alan:Eskişehir","508"
"","","Göç Alan:Gaziantep","6960"
"","","Göç Alan:Giresun","99"
"","","Göç Alan:Gümüşhane","125"
"","","Göç Alan:Hakkari","85"
"","","Göç Alan:Hatay","1401"
"","","Göç Alan:Iğdır","89"
"","","Göç Alan:Isparta","155"
"","","Göç Alan:İstanbul","6694"
"","","Göç Alan:İzmir","1776"
"","","Göç Alan:Kahramanmaraş","737"
"","","Göç Alan:Karabük","121"
"","","Göç Alan:Karaman","141"
"","","Göç Alan:Kars","146"
"","","Göç Alan:Kastamonu","142"
"","","Göç Alan:Kayseri","482"
"","","Göç Alan:Kilis","347"
"","","Göç Alan:Kırıkkale","93"
"","","Göç Alan:Kırklareli","86"
"","","Göç Alan:Kırşehir","237"
"","","Göç Alan:Kocaeli","653"
"","","Göç Alan:Konya","920"
"","","Göç Alan:Kütahya","242"
"","","Göç Alan:Malatya","605"
"","","Göç Alan:Manisa","471"
"","","Göç Alan:Mardin","1303"
"","","Göç Alan:Mersin","2653"
"","","Göç Alan:Muğla","624"
"","","Göç Alan:Muş","194"
"","","Göç Alan:Nevşehir","194"
"","","Göç Alan:Niğde","221"
"","","Göç Alan:Ordu","98"
"","","Göç Alan:Osmaniye","760"
"","","Göç Alan:Rize","56"
"","","Göç Alan:Sakarya","187"
"","","Göç Alan:Samsun","226"
"","","Göç Alan:Şanlıurfa","0"
"","","Göç Alan:Siirt","167"
"","","Göç Alan:Sinop","36"
"","","Göç Alan:Şırnak","168"
"","","Göç Alan:Sivas","303"
"","","Göç Alan:Tekirdağ","346"
"","","Göç Alan:Tokat","255"
"","","Göç Alan:Trabzon","164"
"","","Göç Alan:Tunceli","122"
"","","Göç Alan:Uşak","128"
"","","Göç Alan:Van","315"
"","","Göç Alan:Yalova","205"
"","","Göç Alan:Yozgat","241"
"","","Göç Alan:Zonguldak","102"
"","Siirt-56","Göç Alan:Adana","490"
"","","Göç Alan:Adıyaman","83"
"","","Göç Alan:Afyonkarahisar","77"
"","","Göç Alan:Ağrı","99"
"","","Göç Alan:Aksaray","45"
"","","Göç Alan:Amasya","60"
"","","Göç Alan:Ankara","888"
"","","Göç Alan:Antalya","257"
"","","Göç Alan:Ardahan","23"
"","","Göç Alan:Artvin","40"
"","","Göç Alan:Aydın","162"
"","","Göç Alan:Balıkesir","159"
"","","Göç Alan:Bartın","12"
"","","Göç Alan:Batman","1118"
"","","Göç Alan:Bayburt","13"
"","","Göç Alan:Bilecik","56"
"","","Göç Alan:Bingöl","50"
"","","Göç Alan:Bitlis","298"
"","","Göç Alan:Bolu","75"
"","","Göç Alan:Burdur","32"
"","","Göç Alan:Bursa","477"
"","","Göç Alan:Çanakkale","62"
"","","Göç Alan:Çankırı","29"
"","","Göç Alan:Çorum","41"
"","","Göç Alan:Denizli","100"
"","","Göç Alan:Diyarbakır","581"
"","","Göç Alan:Düzce","42"
"","","Göç Alan:Edirne","46"
"","","Göç Alan:Elazığ","117"
"","","Göç Alan:Erzincan","40"
"","","Göç Alan:Erzurum","115"
"","","Göç Alan:Eskişehir","124"
"","","Göç Alan:Gaziantep","398"
"","","Göç Alan:Giresun","42"
"","","Göç Alan:Gümüşhane","22"
"","","Göç Alan:Hakkari","53"
"","","Göç Alan:Hatay","154"
"","","Göç Alan:Iğdır","19"
"","","Göç Alan:Isparta","106"
"","","Göç Alan:İstanbul","4495"
"","","Göç Alan:İzmir","422"
"","","Göç Alan:Kahramanmaraş","161"
"","","Göç Alan:Karabük","32"
"","","Göç Alan:Karaman","21"
"","","Göç Alan:Kars","44"
"","","Göç Alan:Kastamonu","42"
"","","Göç Alan:Kayseri","87"
"","","Göç Alan:Kilis","21"
"","","Göç Alan:Kırıkkale","25"
"","","Göç Alan:Kırklareli","21"
"","","Göç Alan:Kırşehir","41"
"","","Göç Alan:Kocaeli","276"
"","","Göç Alan:Konya","173"
"","","Göç Alan:Kütahya","67"
"","","Göç Alan:Malatya","120"
"","","Göç Alan:Manisa","235"
"","","Göç Alan:Mardin","178"
"","","Göç Alan:Mersin","652"
"","","Göç Alan:Muğla","192"
"","","Göç Alan:Muş","84"
"","","Göç Alan:Nevşehir","58"
"","","Göç Alan:Niğde","40"
"","","Göç Alan:Ordu","47"
"","","Göç Alan:Osmaniye","85"
"","","Göç Alan:Rize","32"
"","","Göç Alan:Sakarya","80"
"","","Göç Alan:Samsun","87"
"","","Göç Alan:Şanlıurfa","174"
"","","Göç Alan:Siirt","0"
"","","Göç Alan:Sinop","21"
"","","Göç Alan:Şırnak","356"
"","","Göç Alan:Sivas","77"
"","","Göç Alan:Tekirdağ","240"
"","","Göç Alan:Tokat","83"
"","","Göç Alan:Trabzon","60"
"","","Göç Alan:Tunceli","32"
"","","Göç Alan:Uşak","19"
"","","Göç Alan:Van","331"
"","","Göç Alan:Yalova","263"
"","","Göç Alan:Yozgat","44"
"","","Göç Alan:Zonguldak","43"
"","Sinop-57","Göç Alan:Adana","35"
"","","Göç Alan:Adıyaman","22"
"","","Göç Alan:Afyonkarahisar","20"
"","","Göç Alan:Ağrı","43"
"","","Göç Alan:Aksaray","20"
"","","Göç Alan:Amasya","133"
"","","Göç Alan:Ankara","626"
"","","Göç Alan:Antalya","115"
"","","Göç Alan:Ardahan","18"
"","","Göç Alan:Artvin","27"
"","","Göç Alan:Aydın","53"
"","","Göç Alan:Balıkesir","79"
"","","Göç Alan:Bartın","37"
"","","Göç Alan:Batman","43"
"","","Göç Alan:Bayburt","7"
"","","Göç Alan:Bilecik","24"
"","","Göç Alan:Bingöl","27"
"","","Göç Alan:Bitlis","11"
"","","Göç Alan:Bolu","36"
"","","Göç Alan:Burdur","10"
"","","Göç Alan:Bursa","155"
"","","Göç Alan:Çanakkale","47"
"","","Göç Alan:Çankırı","68"
"","","Göç Alan:Çorum","169"
"","","Göç Alan:Denizli","35"
"","","Göç Alan:Diyarbakır","41"
"","","Göç Alan:Düzce","28"
"","","Göç Alan:Edirne","44"
"","","Göç Alan:Elazığ","44"
"","","Göç Alan:Erzincan","15"
"","","Göç Alan:Erzurum","41"
"","","Göç Alan:Eskişehir","83"
"","","Göç Alan:Gaziantep","47"
"","","Göç Alan:Giresun","68"
"","","Göç Alan:Gümüşhane","25"
"","","Göç Alan:Hakkari","14"
"","","Göç Alan:Hatay","31"
"","","Göç Alan:Iğdır","26"
"","","Göç Alan:Isparta","20"
"","","Göç Alan:İstanbul","4673"
"","","Göç Alan:İzmir","222"
"","","Göç Alan:Kahramanmaraş","39"
"","","Göç Alan:Karabük","97"
"","","Göç Alan:Karaman","11"
"","","Göç Alan:Kars","21"
"","","Göç Alan:Kastamonu","505"
"","","Göç Alan:Kayseri","39"
"","","Göç Alan:Kilis","6"
"","","Göç Alan:Kırıkkale","16"
"","","Göç Alan:Kırklareli","19"
"","","Göç Alan:Kırşehir","15"
"","","Göç Alan:Kocaeli","427"
"","","Göç Alan:Konya","88"
"","","Göç Alan:Kütahya","28"
"","","Göç Alan:Malatya","41"
"","","Göç Alan:Manisa","48"
"","","Göç Alan:Mardin","37"
"","","Göç Alan:Mersin","32"
"","","Göç Alan:Muğla","51"
"","","Göç Alan:Muş","14"
"","","Göç Alan:Nevşehir","12"
"","","Göç Alan:Niğde","17"
"","","Göç Alan:Ordu","156"
"","","Göç Alan:Osmaniye","17"
"","","Göç Alan:Rize","50"
"","","Göç Alan:Sakarya","90"
"","","Göç Alan:Samsun","1046"
"","","Göç Alan:Şanlıurfa","27"
"","","Göç Alan:Siirt","10"
"","","Göç Alan:Sinop","0"
"","","Göç Alan:Şırnak","29"
"","","Göç Alan:Sivas","29"
"","","Göç Alan:Tekirdağ","550"
"","","Göç Alan:Tokat","68"
"","","Göç Alan:Trabzon","152"
"","","Göç Alan:Tunceli","8"
"","","Göç Alan:Uşak","6"
"","","Göç Alan:Van","39"
"","","Göç Alan:Yalova","30"
"","","Göç Alan:Yozgat","59"
"","","Göç Alan:Zonguldak","63"
"","Şırnak-73","Göç Alan:Adana","902"
"","","Göç Alan:Adıyaman","199"
"","","Göç Alan:Afyonkarahisar","107"
"","","Göç Alan:Ağrı","123"
"","","Göç Alan:Aksaray","59"
"","","Göç Alan:Amasya","69"
"","","Göç Alan:Ankara","1352"
"","","Göç Alan:Antalya","736"
"","","Göç Alan:Ardahan","26"
"","","Göç Alan:Artvin","54"
"","","Göç Alan:Aydın","272"
"","","Göç Alan:Balıkesir","233"
"","","Göç Alan:Bartın","19"
"","","Göç Alan:Batman","439"
"","","Göç Alan:Bayburt","24"
"","","Göç Alan:Bilecik","35"
"","","Göç Alan:Bingöl","64"
"","","Göç Alan:Bitlis","114"
"","","Göç Alan:Bolu","59"
"","","Göç Alan:Burdur","56"
"","","Göç Alan:Bursa","450"
"","","Göç Alan:Çanakkale","114"
"","","Göç Alan:Çankırı","43"
"","","Göç Alan:Çorum","82"
"","","Göç Alan:Denizli","162"
"","","Göç Alan:Diyarbakır","691"
"","","Göç Alan:Düzce","56"
"","","Göç Alan:Edirne","79"
"","","Göç Alan:Elazığ","163"
"","","Göç Alan:Erzincan","97"
"","","Göç Alan:Erzurum","116"
"","","Göç Alan:Eskişehir","134"
"","","Göç Alan:Gaziantep","1422"
"","","Göç Alan:Giresun","59"
"","","Göç Alan:Gümüşhane","46"
"","","Göç Alan:Hakkari","138"
"","","Göç Alan:Hatay","446"
"","","Göç Alan:Iğdır","33"
"","","Göç Alan:Isparta","105"
"","","Göç Alan:İstanbul","2943"
"","","Göç Alan:İzmir","674"
"","","Göç Alan:Kahramanmaraş","288"
"","","Göç Alan:Karabük","63"
"","","Göç Alan:Karaman","52"
"","","Göç Alan:Kars","91"
"","","Göç Alan:Kastamonu","82"
"","","Göç Alan:Kayseri","294"
"","","Göç Alan:Kilis","58"
"","","Göç Alan:Kırıkkale","68"
"","","Göç Alan:Kırklareli","53"
"","","Göç Alan:Kırşehir","30"
"","","Göç Alan:Kocaeli","276"
"","","Göç Alan:Konya","453"
"","","Göç Alan:Kütahya","106"
"","","Göç Alan:Malatya","234"
"","","Göç Alan:Manisa","232"
"","","Göç Alan:Mardin","1614"
"","","Göç Alan:Mersin","2964"
"","","Göç Alan:Muğla","290"
"","","Göç Alan:Muş","73"
"","","Göç Alan:Nevşehir","74"
"","","Göç Alan:Niğde","88"
"","","Göç Alan:Ordu","80"
"","","Göç Alan:Osmaniye","139"
"","","Göç Alan:Rize","25"
"","","Göç Alan:Sakarya","119"
"","","Göç Alan:Samsun","152"
"","","Göç Alan:Şanlıurfa","385"
"","","Göç Alan:Siirt","559"
"","","Göç Alan:Sinop","43"
"","","Göç Alan:Şırnak","0"
"","","Göç Alan:Sivas","149"
"","","Göç Alan:Tekirdağ","127"
"","","Göç Alan:Tokat","133"
"","","Göç Alan:Trabzon","96"
"","","Göç Alan:Tunceli","79"
"","","Göç Alan:Uşak","54"
"","","Göç Alan:Van","846"
"","","Göç Alan:Yalova","80"
"","","Göç Alan:Yozgat","30"
"","","Göç Alan:Zonguldak","41"
"","Sivas-58","Göç Alan:Adana","426"
"","","Göç Alan:Adıyaman","135"
"","","Göç Alan:Afyonkarahisar","153"
"","","Göç Alan:Ağrı","99"
"","","Göç Alan:Aksaray","127"
"","","Göç Alan:Amasya","255"
"","","Göç Alan:Ankara","3507"
"","","Göç Alan:Antalya","1186"
"","","Göç Alan:Ardahan","33"
"","","Göç Alan:Artvin","47"
"","","Göç Alan:Aydın","313"
"","","Göç Alan:Balıkesir","272"
"","","Göç Alan:Bartın","26"
"","","Göç Alan:Batman","58"
"","","Göç Alan:Bayburt","46"
"","","Göç Alan:Bilecik","44"
"","","Göç Alan:Bingöl","66"
"","","Göç Alan:Bitlis","59"
"","","Göç Alan:Bolu","77"
"","","Göç Alan:Burdur","57"
"","","Göç Alan:Bursa","631"
"","","Göç Alan:Çanakkale","117"
"","","Göç Alan:Çankırı","82"
"","","Göç Alan:Çorum","212"
"","","Göç Alan:Denizli","146"
"","","Göç Alan:Diyarbakır","160"
"","","Göç Alan:Düzce","51"
"","","Göç Alan:Edirne","54"
"","","Göç Alan:Elazığ","159"
"","","Göç Alan:Erzincan","370"
"","","Göç Alan:Erzurum","253"
"","","Göç Alan:Eskişehir","254"
"","","Göç Alan:Gaziantep","276"
"","","Göç Alan:Giresun","247"
"","","Göç Alan:Gümüşhane","100"
"","","Göç Alan:Hakkari","43"
"","","Göç Alan:Hatay","251"
"","","Göç Alan:Iğdır","36"
"","","Göç Alan:Isparta","67"
"","","Göç Alan:İstanbul","10403"
"","","Göç Alan:İzmir","1296"
"","","Göç Alan:Kahramanmaraş","369"
"","","Göç Alan:Karabük","102"
"","","Göç Alan:Karaman","52"
"","","Göç Alan:Kars","77"
"","","Göç Alan:Kastamonu","101"
"","","Göç Alan:Kayseri","2997"
"","","Göç Alan:Kilis","26"
"","","Göç Alan:Kırıkkale","146"
"","","Göç Alan:Kırklareli","57"
"","","Göç Alan:Kırşehir","124"
"","","Göç Alan:Kocaeli","691"
"","","Göç Alan:Konya","471"
"","","Göç Alan:Kütahya","99"
"","","Göç Alan:Malatya","524"
"","","Göç Alan:Manisa","209"
"","","Göç Alan:Mardin","101"
"","","Göç Alan:Mersin","563"
"","","Göç Alan:Muğla","249"
"","","Göç Alan:Muş","81"
"","","Göç Alan:Nevşehir","170"
"","","Göç Alan:Niğde","144"
"","","Göç Alan:Ordu","249"
"","","Göç Alan:Osmaniye","164"
"","","Göç Alan:Rize","97"
"","","Göç Alan:Sakarya","175"
"","","Göç Alan:Samsun","465"
"","","Göç Alan:Şanlıurfa","182"
"","","Göç Alan:Siirt","42"
"","","Göç Alan:Sinop","49"
"","","Göç Alan:Şırnak","87"
"","","Göç Alan:Sivas","0"
"","","Göç Alan:Tekirdağ","296"
"","","Göç Alan:Tokat","1113"
"","","Göç Alan:Trabzon","179"
"","","Göç Alan:Tunceli","62"
"","","Göç Alan:Uşak","54"
"","","Göç Alan:Van","134"
"","","Göç Alan:Yalova","128"
"","","Göç Alan:Yozgat","381"
"","","Göç Alan:Zonguldak","97"
"","Tekirdağ-59","Göç Alan:Adana","262"
"","","Göç Alan:Adıyaman","79"
"","","Göç Alan:Afyonkarahisar","129"
"","","Göç Alan:Ağrı","154"
"","","Göç Alan:Aksaray","111"
"","","Göç Alan:Amasya","135"
"","","Göç Alan:Ankara","1301"
"","","Göç Alan:Antalya","471"
"","","Göç Alan:Ardahan","36"
"","","Göç Alan:Artvin","42"
"","","Göç Alan:Aydın","298"
"","","Göç Alan:Balıkesir","687"
"","","Göç Alan:Bartın","118"
"","","Göç Alan:Batman","81"
"","","Göç Alan:Bayburt","44"
"","","Göç Alan:Bilecik","66"
"","","Göç Alan:Bingöl","42"
"","","Göç Alan:Bitlis","85"
"","","Göç Alan:Bolu","124"
"","","Göç Alan:Burdur","53"
"","","Göç Alan:Bursa","835"
"","","Göç Alan:Çanakkale","923"
"","","Göç Alan:Çankırı","66"
"","","Göç Alan:Çorum","78"
"","","Göç Alan:Denizli","160"
"","","Göç Alan:Diyarbakır","162"
"","","Göç Alan:Düzce","119"
"","","Göç Alan:Edirne","2629"
"","","Göç Alan:Elazığ","75"
"","","Göç Alan:Erzincan","106"
"","","Göç Alan:Erzurum","406"
"","","Göç Alan:Eskişehir","315"
"","","Göç Alan:Gaziantep","165"
"","","Göç Alan:Giresun","136"
"","","Göç Alan:Gümüşhane","135"
"","","Göç Alan:Hakkari","88"
"","","Göç Alan:Hatay","185"
"","","Göç Alan:Iğdır","87"
"","","Göç Alan:Isparta","94"
"","","Göç Alan:İstanbul","11101"
"","","Göç Alan:İzmir","1112"
"","","Göç Alan:Kahramanmaraş","125"
"","","Göç Alan:Karabük","202"
"","","Göç Alan:Karaman","38"
"","","Göç Alan:Kars","205"
"","","Göç Alan:Kastamonu","125"
"","","Göç Alan:Kayseri","218"
"","","Göç Alan:Kilis","21"
"","","Göç Alan:Kırıkkale","127"
"","","Göç Alan:Kırklareli","1869"
"","","Göç Alan:Kırşehir","46"
"","","Göç Alan:Kocaeli","865"
"","","Göç Alan:Konya","400"
"","","Göç Alan:Kütahya","175"
"","","Göç Alan:Malatya","130"
"","","Göç Alan:Manisa","282"
"","","Göç Alan:Mardin","109"
"","","Göç Alan:Mersin","211"
"","","Göç Alan:Muğla","325"
"","","Göç Alan:Muş","171"
"","","Göç Alan:Nevşehir","53"
"","","Göç Alan:Niğde","69"
"","","Göç Alan:Ordu","676"
"","","Göç Alan:Osmaniye","86"
"","","Göç Alan:Rize","87"
"","","Göç Alan:Sakarya","367"
"","","Göç Alan:Samsun","765"
"","","Göç Alan:Şanlıurfa","225"
"","","Göç Alan:Siirt","57"
"","","Göç Alan:Sinop","161"
"","","Göç Alan:Şırnak","104"
"","","Göç Alan:Sivas","112"
"","","Göç Alan:Tekirdağ","0"
"","","Göç Alan:Tokat","901"
"","","Göç Alan:Trabzon","224"
"","","Göç Alan:Tunceli","61"
"","","Göç Alan:Uşak","71"
"","","Göç Alan:Van","430"
"","","Göç Alan:Yalova","128"
"","","Göç Alan:Yozgat","100"
"","","Göç Alan:Zonguldak","321"
"","Tokat-60","Göç Alan:Adana","199"
"","","Göç Alan:Adıyaman","67"
"","","Göç Alan:Afyonkarahisar","107"
"","","Göç Alan:Ağrı","261"
"","","Göç Alan:Aksaray","48"
"","","Göç Alan:Amasya","898"
"","","Göç Alan:Ankara","2866"
"","","Göç Alan:Antalya","665"
"","","Göç Alan:Ardahan","24"
"","","Göç Alan:Artvin","47"
"","","Göç Alan:Aydın","224"
"","","Göç Alan:Balıkesir","202"
"","","Göç Alan:Bartın","34"
"","","Göç Alan:Batman","46"
"","","Göç Alan:Bayburt","63"
"","","Göç Alan:Bilecik","56"
"","","Göç Alan:Bingöl","84"
"","","Göç Alan:Bitlis","45"
"","","Göç Alan:Bolu","91"
"","","Göç Alan:Burdur","50"
"","","Göç Alan:Bursa","758"
"","","Göç Alan:Çanakkale","89"
"","","Göç Alan:Çankırı","91"
"","","Göç Alan:Çorum","352"
"","","Göç Alan:Denizli","87"
"","","Göç Alan:Diyarbakır","179"
"","","Göç Alan:Düzce","98"
"","","Göç Alan:Edirne","93"
"","","Göç Alan:Elazığ","99"
"","","Göç Alan:Erzincan","187"
"","","Göç Alan:Erzurum","285"
"","","Göç Alan:Eskişehir","167"
"","","Göç Alan:Gaziantep","159"
"","","Göç Alan:Giresun","177"
"","","Göç Alan:Gümüşhane","110"
"","","Göç Alan:Hakkari","77"
"","","Göç Alan:Hatay","121"
"","","Göç Alan:Iğdır","39"
"","","Göç Alan:Isparta","62"
"","","Göç Alan:İstanbul","19388"
"","","Göç Alan:İzmir","1070"
"","","Göç Alan:Kahramanmaraş","147"
"","","Göç Alan:Karabük","124"
"","","Göç Alan:Karaman","28"
"","","Göç Alan:Kars","72"
"","","Göç Alan:Kastamonu","108"
"","","Göç Alan:Kayseri","343"
